case_id,scenario,target_size,algorithm,run_index,is_warmup,time_ms
random_3_n8000,random_uniform,8000,CPython,8,False,17551.8789
random_3_n8000,random_uniform,8000,CPython,9,False,17608.0549
random_3_n8000,random_uniform,8000,CPython,10,False,17611.3985
random_3_n8000,random_uniform,8000,CPython,11,False,17599.9629
random_4_n8000,random_uniform,8000,CPython,0,True,17578.6191
random_4_n8000,random_uniform,8000,CPython,1,True,17530.6367
random_4_n8000,random_uniform,8000,CPython,2,False,17592.0778
random_4_n8000,random_uniform,8000,CPython,3,False,17523.0436
random_4_n8000,random_uniform,8000,CPython,4,False,17809.8708
random_4_n8000,random_uniform,8000,CPython,5,False,17642.751
random_4_n8000,random_uniform,8000,CPython,6,False,17727.4946
random_4_n8000,random_uniform,8000,CPython,7,False,17549.075
random_4_n8000,random_uniform,8000,CPython,8,False,17522.4081
random_4_n8000,random_uniform,8000,CPython,9,False,17512.8084
random_4_n8000,random_uniform,8000,CPython,10,False,17581.8603
random_4_n8000,random_uniform,8000,CPython,11,False,17455.4672
random_5_n8000,random_uniform,8000,CPython,0,True,17616.0821
random_5_n8000,random_uniform,8000,CPython,1,True,17539.1127
random_5_n8000,random_uniform,8000,CPython,2,False,17962.5649
random_5_n8000,random_uniform,8000,CPython,3,False,17694.2336
random_5_n8000,random_uniform,8000,CPython,4,False,17747.4668
random_5_n8000,random_uniform,8000,CPython,5,False,17649.4634
random_5_n8000,random_uniform,8000,CPython,6,False,17593.6782
random_5_n8000,random_uniform,8000,CPython,7,False,17657.6216
random_5_n8000,random_uniform,8000,CPython,8,False,17599.5432
random_5_n8000,random_uniform,8000,CPython,9,False,17611.7076
random_5_n8000,random_uniform,8000,CPython,10,False,17793.9112
random_5_n8000,random_uniform,8000,CPython,11,False,17534.9533
random_6_n8000,random_uniform,8000,CPython,0,True,17748.4595
random_6_n8000,random_uniform,8000,CPython,1,True,17543.3148
random_6_n8000,random_uniform,8000,CPython,2,False,17639.8077
random_6_n8000,random_uniform,8000,CPython,3,False,17522.5406
random_6_n8000,random_uniform,8000,CPython,4,False,17569.6998
random_6_n8000,random_uniform,8000,CPython,5,False,17956.7869
random_6_n8000,random_uniform,8000,CPython,6,False,17600.5486
random_6_n8000,random_uniform,8000,CPython,7,False,17497.468
random_6_n8000,random_uniform,8000,CPython,8,False,17541.0732
random_6_n8000,random_uniform,8000,CPython,9,False,17630.5575
random_6_n8000,random_uniform,8000,CPython,10,False,17490.6198
random_6_n8000,random_uniform,8000,CPython,11,False,17637.9107
random_7_n8000,random_uniform,8000,CPython,0,True,17557.2378
random_7_n8000,random_uniform,8000,CPython,1,True,17554.2192
random_7_n8000,random_uniform,8000,CPython,2,False,17658.549
random_7_n8000,random_uniform,8000,CPython,3,False,17581.8674
random_7_n8000,random_uniform,8000,CPython,4,False,17628.397
random_7_n8000,random_uniform,8000,CPython,5,False,17663.5289
random_7_n8000,random_uniform,8000,CPython,6,False,17638.2359
random_7_n8000,random_uniform,8000,CPython,7,False,17648.7364
random_7_n8000,random_uniform,8000,CPython,8,False,17591.3333
random_7_n8000,random_uniform,8000,CPython,9,False,17895.9753
random_7_n8000,random_uniform,8000,CPython,10,False,17617.7885
random_7_n8000,random_uniform,8000,CPython,11,False,17442.6476
random_8_n8000,random_uniform,8000,CPython,0,True,17559.9411
random_8_n8000,random_uniform,8000,CPython,1,True,18407.3558
random_8_n8000,random_uniform,8000,CPython,2,False,19110.7723
random_8_n8000,random_uniform,8000,CPython,3,False,17869.8419
random_8_n8000,random_uniform,8000,CPython,4,False,28882.3611
random_8_n8000,random_uniform,8000,CPython,5,False,18858.0098
random_8_n8000,random_uniform,8000,CPython,6,False,18644.9767
random_8_n8000,random_uniform,8000,CPython,7,False,18000.6719
random_8_n8000,random_uniform,8000,CPython,8,False,18088.9927
random_8_n8000,random_uniform,8000,CPython,9,False,18114.55
random_8_n8000,random_uniform,8000,CPython,10,False,18029.8084
random_8_n8000,random_uniform,8000,CPython,11,False,18138.6877
random_9_n8000,random_uniform,8000,CPython,0,True,17740.9613
random_9_n8000,random_uniform,8000,CPython,1,True,17580.5689
random_9_n8000,random_uniform,8000,CPython,2,False,17505.8263
random_9_n8000,random_uniform,8000,CPython,3,False,17643.2207
random_9_n8000,random_uniform,8000,CPython,4,False,17654.3715
random_9_n8000,random_uniform,8000,CPython,5,False,17674.5705
random_9_n8000,random_uniform,8000,CPython,6,False,17535.6275
random_9_n8000,random_uniform,8000,CPython,7,False,17641.9174
random_9_n8000,random_uniform,8000,CPython,8,False,17774.169
random_9_n8000,random_uniform,8000,CPython,9,False,19318.8605
random_9_n8000,random_uniform,8000,CPython,10,False,18127.4863
random_9_n8000,random_uniform,8000,CPython,11,False,18058.0164
homologous_0_n10000,homologous_region,10000,CPython,0,True,27763.6694
homologous_0_n10000,homologous_region,10000,CPython,1,True,27859.2891
homologous_0_n10000,homologous_region,10000,CPython,2,False,28048.8917
homologous_0_n10000,homologous_region,10000,CPython,3,False,28097.8674
homologous_0_n10000,homologous_region,10000,CPython,4,False,27736.5101
homologous_0_n10000,homologous_region,10000,CPython,5,False,27435.973
homologous_0_n10000,homologous_region,10000,CPython,6,False,27413.9341
homologous_0_n10000,homologous_region,10000,CPython,7,False,27475.8825
homologous_0_n10000,homologous_region,10000,CPython,8,False,28010.6502
homologous_0_n10000,homologous_region,10000,CPython,9,False,27639.6792
homologous_0_n10000,homologous_region,10000,CPython,10,False,27637.6401
homologous_0_n10000,homologous_region,10000,CPython,11,False,27572.3487
homologous_1_n10000,homologous_region,10000,CPython,0,True,27495.1351
homologous_1_n10000,homologous_region,10000,CPython,1,True,27411.7356
homologous_1_n10000,homologous_region,10000,CPython,2,False,27581.6356
homologous_1_n10000,homologous_region,10000,CPython,3,False,27931.5867
homologous_1_n10000,homologous_region,10000,CPython,4,False,27732.7612
homologous_1_n10000,homologous_region,10000,CPython,5,False,27529.4169
homologous_1_n10000,homologous_region,10000,CPython,6,False,27675.2464
homologous_1_n10000,homologous_region,10000,CPython,7,False,27601.4637
homologous_1_n10000,homologous_region,10000,CPython,8,False,27746.5463
homologous_1_n10000,homologous_region,10000,CPython,9,False,27942.45
homologous_1_n10000,homologous_region,10000,CPython,10,False,27417.051
homologous_1_n10000,homologous_region,10000,CPython,11,False,27342.036
homologous_2_n10000,homologous_region,10000,CPython,0,True,27526.7
homologous_2_n10000,homologous_region,10000,CPython,1,True,27595.6213
homologous_2_n10000,homologous_region,10000,CPython,2,False,27449.6095
homologous_2_n10000,homologous_region,10000,CPython,3,False,27503.0092
homologous_2_n10000,homologous_region,10000,CPython,4,False,27780.3888
homologous_2_n10000,homologous_region,10000,CPython,5,False,27417.1809
homologous_2_n10000,homologous_region,10000,CPython,6,False,27620.3983
homologous_2_n10000,homologous_region,10000,CPython,7,False,27601.056
homologous_2_n10000,homologous_region,10000,CPython,8,False,27772.5962
homologous_2_n10000,homologous_region,10000,CPython,9,False,27559.9366
homologous_2_n10000,homologous_region,10000,CPython,10,False,27787.0345
homologous_2_n10000,homologous_region,10000,CPython,11,False,27553.6129
homologous_3_n10000,homologous_region,10000,CPython,0,True,27539.2842
homologous_3_n10000,homologous_region,10000,CPython,1,True,27747.2893
homologous_3_n10000,homologous_region,10000,CPython,2,False,27655.8223
homologous_3_n10000,homologous_region,10000,CPython,3,False,27447.6756
homologous_3_n10000,homologous_region,10000,CPython,4,False,27602.8794
homologous_3_n10000,homologous_region,10000,CPython,5,False,27695.8477
homologous_3_n10000,homologous_region,10000,CPython,6,False,27546.7365
homologous_3_n10000,homologous_region,10000,CPython,7,False,27682.8191
homologous_3_n10000,homologous_region,10000,CPython,8,False,27395.0554
homologous_3_n10000,homologous_region,10000,CPython,9,False,27491.4843
homologous_3_n10000,homologous_region,10000,CPython,10,False,27623.5782
homologous_3_n10000,homologous_region,10000,CPython,11,False,27752.2461
homologous_4_n10000,homologous_region,10000,CPython,0,True,27537.5483
homologous_4_n10000,homologous_region,10000,CPython,1,True,27376.7403
homologous_4_n10000,homologous_region,10000,CPython,2,False,27704.2214
homologous_4_n10000,homologous_region,10000,CPython,3,False,27451.7037
homologous_4_n10000,homologous_region,10000,CPython,4,False,27672.896
homologous_4_n10000,homologous_region,10000,CPython,5,False,27465.1074
homologous_4_n10000,homologous_region,10000,CPython,6,False,27883.7483
homologous_4_n10000,homologous_region,10000,CPython,7,False,27496.1463
homologous_4_n10000,homologous_region,10000,CPython,8,False,30528.2413
homologous_4_n10000,homologous_region,10000,CPython,9,False,29738.1309
homologous_4_n10000,homologous_region,10000,CPython,10,False,27938.5971
homologous_4_n10000,homologous_region,10000,CPython,11,False,28293.072
homologous_5_n10000,homologous_region,10000,CPython,0,True,27986.2552
homologous_5_n10000,homologous_region,10000,CPython,1,True,28269.9415
homologous_5_n10000,homologous_region,10000,CPython,2,False,28632.9763
homologous_5_n10000,homologous_region,10000,CPython,3,False,27704.6419
homologous_5_n10000,homologous_region,10000,CPython,4,False,27591.7617
homologous_5_n10000,homologous_region,10000,CPython,5,False,27436.3328
homologous_5_n10000,homologous_region,10000,CPython,6,False,27387.928
homologous_5_n10000,homologous_region,10000,CPython,7,False,27918.7857
homologous_5_n10000,homologous_region,10000,CPython,8,False,27491.3729
homologous_5_n10000,homologous_region,10000,CPython,9,False,27447.7025
homologous_5_n10000,homologous_region,10000,CPython,10,False,27658.2027
homologous_5_n10000,homologous_region,10000,CPython,11,False,27567.6049
homologous_6_n10000,homologous_region,10000,CPython,0,True,27435.026
homologous_6_n10000,homologous_region,10000,CPython,1,True,27835.7802
homologous_6_n10000,homologous_region,10000,CPython,2,False,27421.0327
homologous_6_n10000,homologous_region,10000,CPython,3,False,28572.6062
homologous_6_n10000,homologous_region,10000,CPython,4,False,28215.3574
homologous_6_n10000,homologous_region,10000,CPython,5,False,27518.4474
homologous_6_n10000,homologous_region,10000,CPython,6,False,27490.1711
homologous_6_n10000,homologous_region,10000,CPython,7,False,27536.4653
homologous_6_n10000,homologous_region,10000,CPython,8,False,27758.4983
homologous_6_n10000,homologous_region,10000,CPython,9,False,27596.0991
homologous_6_n10000,homologous_region,10000,CPython,10,False,27648.9172
homologous_6_n10000,homologous_region,10000,CPython,11,False,27637.0434
homologous_7_n10000,homologous_region,10000,CPython,0,True,27567.8027
homologous_7_n10000,homologous_region,10000,CPython,1,True,27490.1593
homologous_7_n10000,homologous_region,10000,CPython,2,False,27927.0711
homologous_7_n10000,homologous_region,10000,CPython,3,False,27619.4583
homologous_7_n10000,homologous_region,10000,CPython,4,False,27471.7646
homologous_7_n10000,homologous_region,10000,CPython,5,False,27404.9072
homologous_7_n10000,homologous_region,10000,CPython,6,False,27314.2109
homologous_7_n10000,homologous_region,10000,CPython,7,False,27426.5858
homologous_7_n10000,homologous_region,10000,CPython,8,False,27259.4353
homologous_7_n10000,homologous_region,10000,CPython,9,False,27656.3637
homologous_7_n10000,homologous_region,10000,CPython,10,False,27487.5797
homologous_7_n10000,homologous_region,10000,CPython,11,False,27578.4357
homologous_8_n10000,homologous_region,10000,CPython,0,True,27414.2303
homologous_8_n10000,homologous_region,10000,CPython,1,True,27602.1467
homologous_8_n10000,homologous_region,10000,CPython,2,False,27525.2633
homologous_8_n10000,homologous_region,10000,CPython,3,False,27481.4011
homologous_8_n10000,homologous_region,10000,CPython,4,False,28389.5572
homologous_8_n10000,homologous_region,10000,CPython,5,False,27478.1795
homologous_8_n10000,homologous_region,10000,CPython,6,False,27478.9813
homologous_8_n10000,homologous_region,10000,CPython,7,False,27548.0042
homologous_8_n10000,homologous_region,10000,CPython,8,False,27483.7357
homologous_8_n10000,homologous_region,10000,CPython,9,False,27434.5126
homologous_8_n10000,homologous_region,10000,CPython,10,False,27766.2274
homologous_8_n10000,homologous_region,10000,CPython,11,False,27457.5968
homologous_9_n10000,homologous_region,10000,CPython,0,True,27853.9554
homologous_9_n10000,homologous_region,10000,CPython,1,True,27484.2345
homologous_9_n10000,homologous_region,10000,CPython,2,False,27502.1112
homologous_9_n10000,homologous_region,10000,CPython,3,False,27597.0261
homologous_9_n10000,homologous_region,10000,CPython,4,False,27386.806
homologous_9_n10000,homologous_region,10000,CPython,5,False,27744.3329
homologous_9_n10000,homologous_region,10000,CPython,6,False,27612.4978
homologous_9_n10000,homologous_region,10000,CPython,7,False,27550.0691
homologous_9_n10000,homologous_region,10000,CPython,8,False,27704.2012
homologous_9_n10000,homologous_region,10000,CPython,9,False,27572.3056
homologous_9_n10000,homologous_region,10000,CPython,10,False,27608.307
homologous_9_n10000,homologous_region,10000,CPython,11,False,27935.7353
indel_0_n10000,indel_disruption,10000,CPython,0,True,31179.8905
indel_0_n10000,indel_disruption,10000,CPython,1,True,30891.8453
indel_0_n10000,indel_disruption,10000,CPython,2,False,31009.7026
indel_0_n10000,indel_disruption,10000,CPython,3,False,30819.5503
indel_0_n10000,indel_disruption,10000,CPython,4,False,30874.5101
indel_0_n10000,indel_disruption,10000,CPython,5,False,31292.0882
indel_0_n10000,indel_disruption,10000,CPython,6,False,31051.5359
indel_0_n10000,indel_disruption,10000,CPython,7,False,32718.7149
indel_0_n10000,indel_disruption,10000,CPython,8,False,31765.8592
indel_0_n10000,indel_disruption,10000,CPython,9,False,31330.631
indel_0_n10000,indel_disruption,10000,CPython,10,False,30930.2646
indel_0_n10000,indel_disruption,10000,CPython,11,False,31755.1438
indel_1_n10000,indel_disruption,10000,CPython,0,True,24243.8933
indel_1_n10000,indel_disruption,10000,CPython,1,True,24159.8699
indel_1_n10000,indel_disruption,10000,CPython,2,False,23828.9531
indel_1_n10000,indel_disruption,10000,CPython,3,False,23909.721
indel_1_n10000,indel_disruption,10000,CPython,4,False,23851.9569
indel_1_n10000,indel_disruption,10000,CPython,5,False,23862.6023
indel_1_n10000,indel_disruption,10000,CPython,6,False,24134.3579
indel_1_n10000,indel_disruption,10000,CPython,7,False,24025.7658
indel_1_n10000,indel_disruption,10000,CPython,8,False,24227.0531
indel_1_n10000,indel_disruption,10000,CPython,9,False,23950.3584
indel_1_n10000,indel_disruption,10000,CPython,10,False,23883.1228
indel_1_n10000,indel_disruption,10000,CPython,11,False,23887.5882
indel_2_n10000,indel_disruption,10000,CPython,0,True,30962.5013
indel_2_n10000,indel_disruption,10000,CPython,1,True,31173.0156
indel_2_n10000,indel_disruption,10000,CPython,2,False,31008.3159
indel_2_n10000,indel_disruption,10000,CPython,3,False,31192.6169
indel_2_n10000,indel_disruption,10000,CPython,4,False,31062.1939
indel_2_n10000,indel_disruption,10000,CPython,5,False,30999.5847
indel_2_n10000,indel_disruption,10000,CPython,6,False,31074.2424
indel_2_n10000,indel_disruption,10000,CPython,7,False,31407.2293
indel_2_n10000,indel_disruption,10000,CPython,8,False,31228.7657
indel_2_n10000,indel_disruption,10000,CPython,9,False,31183.3528
indel_2_n10000,indel_disruption,10000,CPython,10,False,30928.5775
indel_2_n10000,indel_disruption,10000,CPython,11,False,30975.577
indel_3_n10000,indel_disruption,10000,CPython,0,True,23982.8362
indel_3_n10000,indel_disruption,10000,CPython,1,True,24401.9959
indel_3_n10000,indel_disruption,10000,CPython,2,False,24003.899
indel_3_n10000,indel_disruption,10000,CPython,3,False,24075.0039
indel_3_n10000,indel_disruption,10000,CPython,4,False,24120.1932
indel_3_n10000,indel_disruption,10000,CPython,5,False,23995.5696
indel_3_n10000,indel_disruption,10000,CPython,6,False,24302.03
indel_3_n10000,indel_disruption,10000,CPython,7,False,24110.7278
indel_3_n10000,indel_disruption,10000,CPython,8,False,23934.0478
indel_3_n10000,indel_disruption,10000,CPython,9,False,24333.2381
indel_3_n10000,indel_disruption,10000,CPython,10,False,24030.5416
indel_3_n10000,indel_disruption,10000,CPython,11,False,24614.0689
indel_4_n10000,indel_disruption,10000,CPython,0,True,31230.4824
indel_4_n10000,indel_disruption,10000,CPython,1,True,30962.1752
indel_4_n10000,indel_disruption,10000,CPython,2,False,30746.8788
indel_4_n10000,indel_disruption,10000,CPython,3,False,31116.9313
indel_4_n10000,indel_disruption,10000,CPython,4,False,31170.847
indel_4_n10000,indel_disruption,10000,CPython,5,False,31021.5032
indel_4_n10000,indel_disruption,10000,CPython,6,False,31114.3808
indel_4_n10000,indel_disruption,10000,CPython,7,False,31210.1973
indel_4_n10000,indel_disruption,10000,CPython,8,False,30960.4671
indel_4_n10000,indel_disruption,10000,CPython,9,False,31303.5947
indel_4_n10000,indel_disruption,10000,CPython,10,False,31147.2586
indel_4_n10000,indel_disruption,10000,CPython,11,False,30911.3062
indel_5_n10000,indel_disruption,10000,CPython,0,True,24742.1113
indel_5_n10000,indel_disruption,10000,CPython,1,True,24156.5979
indel_5_n10000,indel_disruption,10000,CPython,2,False,24164.2756
indel_5_n10000,indel_disruption,10000,CPython,3,False,24288.3031
indel_5_n10000,indel_disruption,10000,CPython,4,False,25082.4661
indel_5_n10000,indel_disruption,10000,CPython,5,False,24207.5536
indel_5_n10000,indel_disruption,10000,CPython,6,False,23906.9595
indel_5_n10000,indel_disruption,10000,CPython,7,False,23796.0869
indel_5_n10000,indel_disruption,10000,CPython,8,False,23812.4163
indel_5_n10000,indel_disruption,10000,CPython,9,False,23868.6067
indel_5_n10000,indel_disruption,10000,CPython,10,False,23823.6434
indel_5_n10000,indel_disruption,10000,CPython,11,False,24059.8898
indel_6_n10000,indel_disruption,10000,CPython,0,True,31875.3571
indel_6_n10000,indel_disruption,10000,CPython,1,True,31227.1339
indel_6_n10000,indel_disruption,10000,CPython,2,False,31210.6012
indel_6_n10000,indel_disruption,10000,CPython,3,False,31157.2849
indel_6_n10000,indel_disruption,10000,CPython,4,False,31037.8568
indel_6_n10000,indel_disruption,10000,CPython,5,False,31285.7628
indel_6_n10000,indel_disruption,10000,CPython,6,False,31224.8872
indel_6_n10000,indel_disruption,10000,CPython,7,False,31438.3416
indel_6_n10000,indel_disruption,10000,CPython,8,False,31287.0717
indel_6_n10000,indel_disruption,10000,CPython,9,False,31782.6024
indel_6_n10000,indel_disruption,10000,CPython,10,False,31147.5687
indel_6_n10000,indel_disruption,10000,CPython,11,False,31345.8216
indel_7_n10000,indel_disruption,10000,CPython,0,True,24081.4434
indel_7_n10000,indel_disruption,10000,CPython,1,True,24044.1881
indel_7_n10000,indel_disruption,10000,CPython,2,False,23861.4522
indel_7_n10000,indel_disruption,10000,CPython,3,False,23942.7677
indel_7_n10000,indel_disruption,10000,CPython,4,False,24017.5207
indel_7_n10000,indel_disruption,10000,CPython,5,False,23932.1077
indel_7_n10000,indel_disruption,10000,CPython,6,False,24105.5013
indel_7_n10000,indel_disruption,10000,CPython,7,False,23950.1241
indel_7_n10000,indel_disruption,10000,CPython,8,False,24044.3738
indel_7_n10000,indel_disruption,10000,CPython,9,False,23839.592
indel_7_n10000,indel_disruption,10000,CPython,10,False,24051.6576
indel_7_n10000,indel_disruption,10000,CPython,11,False,23884.3277
indel_8_n10000,indel_disruption,10000,CPython,0,True,31171.392
indel_8_n10000,indel_disruption,10000,CPython,1,True,31503.1994
indel_8_n10000,indel_disruption,10000,CPython,2,False,31018.6374
indel_8_n10000,indel_disruption,10000,CPython,3,False,30964.3809
indel_8_n10000,indel_disruption,10000,CPython,4,False,30881.83
indel_8_n10000,indel_disruption,10000,CPython,5,False,30937.2609
indel_8_n10000,indel_disruption,10000,CPython,6,False,30995.3132
indel_8_n10000,indel_disruption,10000,CPython,7,False,31256.5201
indel_8_n10000,indel_disruption,10000,CPython,8,False,31170.2738
indel_8_n10000,indel_disruption,10000,CPython,9,False,30991.467
indel_8_n10000,indel_disruption,10000,CPython,10,False,31235.206
indel_8_n10000,indel_disruption,10000,CPython,11,False,30981.7481
indel_9_n10000,indel_disruption,10000,CPython,0,True,24028.055
indel_9_n10000,indel_disruption,10000,CPython,1,True,24235.4032
indel_9_n10000,indel_disruption,10000,CPython,2,False,24029.5184
indel_9_n10000,indel_disruption,10000,CPython,3,False,23998.9644
indel_9_n10000,indel_disruption,10000,CPython,4,False,24044.7303
indel_9_n10000,indel_disruption,10000,CPython,5,False,24157.8023
indel_9_n10000,indel_disruption,10000,CPython,6,False,23989.7663
indel_9_n10000,indel_disruption,10000,CPython,7,False,24031.3833
indel_9_n10000,indel_disruption,10000,CPython,8,False,24017.0881
indel_9_n10000,indel_disruption,10000,CPython,9,False,24175.037
indel_9_n10000,indel_disruption,10000,CPython,10,False,24233.2013
indel_9_n10000,indel_disruption,10000,CPython,11,False,24254.4208
motif_0_n10000,conserved_motif,10000,CPython,0,True,27577.3847
motif_0_n10000,conserved_motif,10000,CPython,1,True,27436.1475
motif_0_n10000,conserved_motif,10000,CPython,2,False,27550.3698
motif_0_n10000,conserved_motif,10000,CPython,3,False,27461.7136
motif_0_n10000,conserved_motif,10000,CPython,4,False,27839.0822
motif_0_n10000,conserved_motif,10000,CPython,5,False,27836.6443
motif_0_n10000,conserved_motif,10000,CPython,6,False,27580.6414
motif_0_n10000,conserved_motif,10000,CPython,7,False,27493.9198
motif_0_n10000,conserved_motif,10000,CPython,8,False,27467.0008
motif_0_n10000,conserved_motif,10000,CPython,9,False,27745.4654
motif_0_n10000,conserved_motif,10000,CPython,10,False,27908.5353
motif_0_n10000,conserved_motif,10000,CPython,11,False,28357.0209
motif_1_n10000,conserved_motif,10000,CPython,0,True,28191.8503
motif_1_n10000,conserved_motif,10000,CPython,1,True,27627.3875
motif_1_n10000,conserved_motif,10000,CPython,2,False,27534.3658
motif_1_n10000,conserved_motif,10000,CPython,3,False,27628.351
motif_1_n10000,conserved_motif,10000,CPython,4,False,27733.0631
motif_1_n10000,conserved_motif,10000,CPython,5,False,27800.0649
motif_1_n10000,conserved_motif,10000,CPython,6,False,29474.5761
motif_1_n10000,conserved_motif,10000,CPython,7,False,27982.7195
motif_1_n10000,conserved_motif,10000,CPython,8,False,28430.7071
motif_1_n10000,conserved_motif,10000,CPython,9,False,27703.9227
motif_1_n10000,conserved_motif,10000,CPython,10,False,27707.871
motif_1_n10000,conserved_motif,10000,CPython,11,False,28697.9951
motif_2_n10000,conserved_motif,10000,CPython,0,True,27935.5279
motif_2_n10000,conserved_motif,10000,CPython,1,True,27732.3472
motif_2_n10000,conserved_motif,10000,CPython,2,False,27577.3325
motif_2_n10000,conserved_motif,10000,CPython,3,False,27469.4594
motif_2_n10000,conserved_motif,10000,CPython,4,False,27570.3896
motif_2_n10000,conserved_motif,10000,CPython,5,False,27440.2584
motif_2_n10000,conserved_motif,10000,CPython,6,False,27981.7265
motif_2_n10000,conserved_motif,10000,CPython,7,False,27612.1518
motif_2_n10000,conserved_motif,10000,CPython,8,False,27549.7188
motif_2_n10000,conserved_motif,10000,CPython,9,False,27529.0194
motif_2_n10000,conserved_motif,10000,CPython,10,False,27516.2148
motif_2_n10000,conserved_motif,10000,CPython,11,False,27532.4521
motif_3_n10000,conserved_motif,10000,CPython,0,True,27776.3079
motif_3_n10000,conserved_motif,10000,CPython,1,True,27782.185
motif_3_n10000,conserved_motif,10000,CPython,2,False,27651.11
motif_3_n10000,conserved_motif,10000,CPython,3,False,27514.7841
motif_3_n10000,conserved_motif,10000,CPython,4,False,27469.403
motif_3_n10000,conserved_motif,10000,CPython,5,False,27700.2748
motif_3_n10000,conserved_motif,10000,CPython,6,False,27582.801
motif_3_n10000,conserved_motif,10000,CPython,7,False,27795.2834
motif_3_n10000,conserved_motif,10000,CPython,8,False,27647.6892
motif_3_n10000,conserved_motif,10000,CPython,9,False,27569.9468
motif_3_n10000,conserved_motif,10000,CPython,10,False,27491.809
motif_3_n10000,conserved_motif,10000,CPython,11,False,27555.5595
motif_4_n10000,conserved_motif,10000,CPython,0,True,27663.2456
motif_4_n10000,conserved_motif,10000,CPython,1,True,27530.2697
motif_4_n10000,conserved_motif,10000,CPython,2,False,27579.7771
motif_4_n10000,conserved_motif,10000,CPython,3,False,27777.5123
motif_4_n10000,conserved_motif,10000,CPython,4,False,27627.9353
motif_4_n10000,conserved_motif,10000,CPython,5,False,27659.5644
motif_4_n10000,conserved_motif,10000,CPython,6,False,27654.539
motif_4_n10000,conserved_motif,10000,CPython,7,False,27548.4727
motif_4_n10000,conserved_motif,10000,CPython,8,False,27807.783
motif_4_n10000,conserved_motif,10000,CPython,9,False,27699.7461
motif_4_n10000,conserved_motif,10000,CPython,10,False,27572.9826
motif_4_n10000,conserved_motif,10000,CPython,11,False,27627.8453
motif_5_n10000,conserved_motif,10000,CPython,0,True,27536.8506
motif_5_n10000,conserved_motif,10000,CPython,1,True,27483.3326
motif_5_n10000,conserved_motif,10000,CPython,2,False,27517.8288
motif_5_n10000,conserved_motif,10000,CPython,3,False,27918.1257
motif_5_n10000,conserved_motif,10000,CPython,4,False,27561.4616
motif_5_n10000,conserved_motif,10000,CPython,5,False,27540.0857
motif_5_n10000,conserved_motif,10000,CPython,6,False,27431.523
motif_5_n10000,conserved_motif,10000,CPython,7,False,27510.9772
motif_5_n10000,conserved_motif,10000,CPython,8,False,27400.4917
motif_5_n10000,conserved_motif,10000,CPython,9,False,27681.4297
motif_5_n10000,conserved_motif,10000,CPython,10,False,27828.9901
motif_5_n10000,conserved_motif,10000,CPython,11,False,27499.4661
motif_6_n10000,conserved_motif,10000,CPython,0,True,27626.2442
motif_6_n10000,conserved_motif,10000,CPython,1,True,27528.1883
motif_6_n10000,conserved_motif,10000,CPython,2,False,27731.0836
motif_6_n10000,conserved_motif,10000,CPython,3,False,27719.0679
motif_6_n10000,conserved_motif,10000,CPython,4,False,28061.2747
motif_6_n10000,conserved_motif,10000,CPython,5,False,27665.9448
motif_6_n10000,conserved_motif,10000,CPython,6,False,27424.7791
motif_6_n10000,conserved_motif,10000,CPython,7,False,27681.7264
motif_6_n10000,conserved_motif,10000,CPython,8,False,27612.0525
motif_6_n10000,conserved_motif,10000,CPython,9,False,27583.6187
motif_6_n10000,conserved_motif,10000,CPython,10,False,27672.099
motif_6_n10000,conserved_motif,10000,CPython,11,False,27585.7369
motif_7_n10000,conserved_motif,10000,CPython,0,True,27582.924
motif_7_n10000,conserved_motif,10000,CPython,1,True,27805.4838
motif_7_n10000,conserved_motif,10000,CPython,2,False,27560.1182
motif_7_n10000,conserved_motif,10000,CPython,3,False,27572.4442
motif_7_n10000,conserved_motif,10000,CPython,4,False,27532.8389
motif_7_n10000,conserved_motif,10000,CPython,5,False,27699.1984
motif_7_n10000,conserved_motif,10000,CPython,6,False,27499.1062
motif_7_n10000,conserved_motif,10000,CPython,7,False,27860.4925
motif_7_n10000,conserved_motif,10000,CPython,8,False,27601.5044
motif_7_n10000,conserved_motif,10000,CPython,9,False,27624.3824
motif_7_n10000,conserved_motif,10000,CPython,10,False,27434.8297
motif_7_n10000,conserved_motif,10000,CPython,11,False,27652.4541
motif_8_n10000,conserved_motif,10000,CPython,0,True,27784.5909
motif_8_n10000,conserved_motif,10000,CPython,1,True,27633.5819
motif_8_n10000,conserved_motif,10000,CPython,2,False,27588.7111
motif_8_n10000,conserved_motif,10000,CPython,3,False,27515.3705
motif_8_n10000,conserved_motif,10000,CPython,4,False,27573.3012
motif_8_n10000,conserved_motif,10000,CPython,5,False,27935.4824
motif_8_n10000,conserved_motif,10000,CPython,6,False,28024.0848
motif_8_n10000,conserved_motif,10000,CPython,7,False,27622.3708
motif_8_n10000,conserved_motif,10000,CPython,8,False,27573.7111
motif_8_n10000,conserved_motif,10000,CPython,9,False,28233.4464
motif_8_n10000,conserved_motif,10000,CPython,10,False,27972.0515
motif_8_n10000,conserved_motif,10000,CPython,11,False,27508.7793
motif_9_n10000,conserved_motif,10000,CPython,0,True,27803.5494
motif_9_n10000,conserved_motif,10000,CPython,1,True,27650.6279
motif_9_n10000,conserved_motif,10000,CPython,2,False,27534.8598
motif_9_n10000,conserved_motif,10000,CPython,3,False,27527.1302
motif_9_n10000,conserved_motif,10000,CPython,4,False,27428.9782
